id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6IqUeC4yOFx9GBcnPYyOVw,"Levee Dance, Op. 27, No. 2",1,180040,0,"['Clarence Cameron White', 'Jascha Heifetz', 'Milton Kaye']","['7q5E5rAOWQHJ86vxvQsL79', '7yaBUcdjmqPP2vIv6F5bFD', '6hhh4f43Tw9Tdefc15otNE']",1946-01-01,0.395,0.252,5,-11.008,1,0.0399,0.984,0.013,0.0939,0.179,105.609,4
5vpXH2ww5dybRZyHYZ7cNn,She Took a Long Cold Look,17,115400,0,['Syd Barrett'],['6Lt3HS8R2v8Q4G7ZkUWa8R'],1970,0.635,0.223,2,-14.537,1,0.0463,0.823,0.0,0.1,0.326,88.8,4
04KrcsQ5py8D76yRwpmsRE,Kapitel 18 - Der rote Hahn (Folge 015),36,95880,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],1993,0.684,0.315,6,-18.572,0,0.964,0.51,0.0,0.623,0.424,76.914,5
7yLr3PUsdTJEJKUIwTKlRi,Blame it on the Bossa Nova,0,163892,0,['Martin Jakobsen'],['5732xnDszNfrwlEa8lbyB8'],1931,0.7,0.584,8,-11.069,1,0.0307,0.536,0.0174,0.0709,0.902,152.009,4
3xmkbcnfM7HfoK7XQP4qgg,"Nocturnes, Op. 37: No. 2 in G Major",25,411960,0,"['Frédéric Chopin', 'Arthur Rubinstein']","['7y97mc3bZRFXzT2szRM4L4', '5N1GUHhFMRFFgMTjSOJDb9']",1965,0.411,0.0423,7,-25.218,1,0.0529,0.995,0.923,0.0749,0.0575,133.304,3
4WCYb0dQZebmF5ulMbWbEC,Damakaw Bena,0,216516,0,['Mala Karim'],['3H9q5QUAR1znwLnLAWk4GC'],1928-06-01,0.39,0.39,6,-15.242,1,0.0467,0.881,0.0287,0.107,0.581,105.086,4
5preMDMh0oulNf3NyOMN50,The Abandoned Hospital Ship - 2015 Remaster,10,217333,0,['The Flaming Lips'],['16eRpMNXSQ15wuJoeqguaB'],2015-11-27,0.337,0.313,11,-10.565,1,0.0343,0.419,0.0351,0.21,0.32,129.109,3
24TNN21T9oZGsOWP6264hC,The suitcase (Tutto alle tre),10,177413,0,['Pooh'],['6dmT9Ks01aMhsYEKitt5oR'],1974,0.464,0.555,7,-12.125,0,0.122,0.25,0.0,0.235,0.624,84.956,4
6pa7xZv6oSq8o73jJMoDID,Como Nuestros Padres,5,239397,0,['Las Tres'],['3z4ByyapLh9aqb3OQzrYx0'],1989-06-01,0.485,0.421,2,-12.135,1,0.0381,0.68,0.0,0.0857,0.628,105.152,4
6XLq0b557873yQsYATC0Hz,Sotto Il Segno Dei Pesci,54,361493,0,['Antonello Venditti'],['3hYLJPJuDyblFKersEaFd6'],1978-01-01,0.447,0.648,0,-12.519,1,0.0422,0.252,3.83e-06,0.2,0.569,85.583,4
1nfeToH98yxArwZF2N5Zlh,Blå himlen blues,30,382280,0,['Imperiet'],['4uWiErrlBRdqgKn5NrIJjg'],1985-01-01,0.474,0.353,4,-14.643,1,0.0349,0.271,0.0165,0.114,0.498,114.493,5
2xcvRFvfUSBAPvkLtZFAD5,"Tum Mujhe Bhool Bhi Jao (From ""Didi"")",5,211933,0,"['Sudha Malhotra', 'Mukesh']","['6RelN1oVbNS0gOKC4Iht0z', '4etv0ut4ws0GbXBtolzf5e']",1959-01-01,0.547,0.173,3,-14.433,1,0.048,0.993,0.0,0.215,0.365,86.333,4
2svk5BsD8DEHbotULffOho,Круг от руки,21,269218,0,['Linda'],['4Q72w3Y5FXJCzN5ehkoqLj'],1996-06-15,0.638,0.495,10,-16.039,0,0.0438,0.14,0.87,0.114,0.395,91.862,4
5nzmmmyDRdcjjiW3yYKSOg,Prends bien garde,20,250800,0,['Julie Masse'],['5psniKvOx6O0HkMSoY6RuC'],1990-08-21,0.731,0.665,8,-8.299,0,0.0268,0.275,4.3e-05,0.156,0.871,115.46,4
1LOT8Gz6VaTA5gcbc7YMTp,Band Aid,11,166267,0,"['Chet Baker Quartet', 'Russ Freeman']","['3UcvB0rDa44LfjsOO5Btfc', '6NVwMiEWAjCHnKWPx9h8WO']",1953,0.741,0.317,1,-14.693,1,0.0467,0.968,0.928,0.0712,0.827,129.2,3
3Yu2TI8ykZDdalpe97e6nc,Khater Khah,7,196101,0,['Anoushirvan Rohani'],['1EGCJLdTQxP8UIA4MWr6Nx'],1970,0.227,0.457,6,-9.004,0,0.0322,0.604,0.933,0.103,0.215,84.19,3
09Zd4LoL91tuQqv4S1EoZY,Jazz Street,18,308693,0,['Wings'],['3sFhA6G1N0gG1pszb6kk1m'],1973-04-30,0.46,0.708,2,-13.767,1,0.0388,0.00218,0.918,0.351,0.582,112.161,4
0lv0iuTxdxFGUwaSBDb5Dp,Gdzie są kwiaty,18,200205,0,['Sława Przybylska'],['0o7p9WUBNSwNwLXOi87H0y'],1965-02-21,0.559,0.189,4,-16.469,1,0.0424,0.626,0.0,0.0965,0.578,114.612,4
6JOM3iiwWehe9TQEk764m2,Como Duele Llorar,35,245947,0,['Grupo Galé'],['4152ZUds7gXsqYQexUonDP'],2006-01-25,0.443,0.851,0,-5.969,0,0.039,0.252,2.89e-06,0.1,0.681,93.877,4
7yn6DEWbkxGRaqMgeADi0E,Golpes Que da la Vida,32,160849,0,['Grupo Dinamita'],['3uMrxB3U2nw94zf5xTZIht'],1993-07-01,0.711,0.568,5,-5.94,1,0.0349,0.402,0.000878,0.1,0.945,137.455,4
6aLl1AjRbo4ddJZh7Hzazx,Southside Of Heaven,65,379160,0,['Ryan Bingham'],['31z9f9AyPawiq0qlBO1M3i'],2007-01-01,0.387,0.499,7,-10.207,1,0.0259,0.0029,0.00373,0.0695,0.333,111.032,4
5IxKI5IG5f2RHTIQOkdnwS,Rancho Chileno,5,183301,0,['Los Ayers'],['2jMwUsUiqrL6IZDqmmtii7'],1974-03-15,0.622,0.424,5,-14.403,1,0.0437,0.379,0.0,0.299,0.633,80.431,3
2ayX5lHdneVyCW3EBYV1Is,Ik Krijg Een Heel Apart Gevoel Van Binnen,25,210573,0,['Corry Konings'],['3pqfZ3xfayx6qJWcsVcXnS'],1976-01-01,0.863,0.589,2,-9.041,1,0.0379,0.349,0.0,0.377,0.91,118.59,4
3OANOhlpdI00rR55Rt2pco,Ich lieb Dich noch immer,11,199942,0,['Charlie Kaindl'],['5NtDCuf3CNJ1Gyjbbbim2T'],1995-01-01,0.632,0.209,2,-18.925,1,0.0412,0.111,0.000757,0.0777,0.174,83.957,4
0WOZK8sndvgelM5AWinwFQ,May We Always Be Together,11,269707,0,['BZN'],['1tF9HtIFX8fJfBo64FIJ8S'],1981-01-01,0.177,0.374,9,-10.065,1,0.0305,0.618,0.0,0.251,0.372,167.936,3
5X0pPaf9vRFpOnDbKYpym0,Kniber,9,265311,0,['Mc Einar'],['6nQ6GgIEtRhG0jK4SvzO74'],1989-05-14,0.864,0.25,1,-15.834,1,0.116,0.101,0.0,0.0907,0.504,119.923,4
0JtcFIgrkSagrM5JdFakeO,When A Blind Man Cries - Non Album B-Side;2012 - Remaster,59,209246,0,['Deep Purple'],['568ZhdwyaiCyOGJRtNYhWf'],1972-03-25,0.52,0.274,11,-10.661,0,0.0363,0.843,0.0165,0.0724,0.222,64.21,4
5FrdRRa1FfI6YIgTT9Ey4J,Donne moi ma chance,19,150107,0,['Richard Anthony'],['6fhXbgrtC1AffxqI32lPwz'],1989-07-06,0.471,0.326,8,-11.983,1,0.0313,0.593,1.17e-05,0.197,0.814,143.339,4
1Tptdb7wsv0kWKZ1KQyBld,A través del aire,23,367827,0,['Triana'],['5hlBb5u8K5D8yrL8jwZ7N9'],1980,0.302,0.897,9,-6.233,0,0.266,0.541,0.0393,0.0842,0.333,179.721,3
2jzCYTnG7df18wEtzNfjc0,Ringató,36,178987,0,"['Korpás Éva', 'Malek Andrea']","['7wajCCZA6QBI6WDa9gXldL', '1JbdFWB7fp33Yr2zq0gGBt']",2012,0.498,0.201,9,-9.774,0,0.028,0.841,0.0,0.0778,0.2,78.866,4
2NZ0BnqBVzTF2CL6Y0JFNX,שחקי שחקי,1,125560,0,['Choir'],['2k1i0vYojbGcCKu9QSSkke'],1960-06-01,0.134,0.613,0,-7.765,0,0.0506,0.979,1.85e-05,0.734,0.187,95.482,1
69sEXPrKQ5PtCxel5csSXs,Do Wah Diddy Diddy - 2007 Remaster,60,144147,0,['Manfred Mann'],['5670CyWrIOA7702gNjsGMZ'],1963,0.66,0.583,4,-7.361,1,0.0512,0.282,0.0,0.0553,0.941,125.44,4
2I54aYiJHofZKcCxsFAu1M,Takk Te Dokk,10,351040,0,['Prudence'],['46Yft7aKaVVOyuSvu2Fyka'],1990-01-01,0.452,0.258,0,-14.724,0,0.0381,0.0949,7.45e-05,0.0838,0.268,114.568,3
5nDrM0I0R2qLoks6FOrtnv,Ik Heb Je Sleutel Weggesmeten,40,184453,0,['Stef Ekkel'],['1cUsaZWQDILKpljyM7FWXm'],2010-06-16,0.793,0.922,5,-2.754,1,0.0473,0.395,0.0,0.0324,0.956,121.973,4
3D7VGDo2Nfk96Q9Dvbwkq3,Alligator Crawl,0,181013,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1925,0.706,0.192,5,-8.586,1,0.0712,0.943,0.888,0.0729,0.702,104.196,4
7mV662QhfamJeIsJAbg4Y9,Get Serious - Take No Crap,39,229107,0,"[""Cut 'N' Move""]",['2OQkm6IvTu9MeHkGQQ4cSK'],1991-07-17,0.81,0.695,5,-12.172,1,0.0755,0.00137,0.0142,0.0914,0.603,108.948,4
6vrcJIlLTOHHEFOTv47jaa,Kapitel 02: Mulan,41,93893,0,['Disney - Mulan'],['5NgIn715cdWe8wlb5Ru57J'],1998,0.643,0.387,2,-13.452,1,0.671,0.916,0.0,0.366,0.555,120.265,3
2Fr6lZqjHTm15Ttr4POKI0,O Fi Rău Sau O Fi Bine,7,228717,0,['Corina Chiriac'],['6A3qjvbL3x9MDarp7OQI7F'],1977-01-01,0.726,0.373,8,-11.881,1,0.0488,0.201,0.0,0.0576,0.631,95.055,4
49LKHgmVAIVdib2kW11o1N,Alma Não Tem Cor,34,256733,0,['Chico César'],['3vlUveVfzPXzhiPGjHHxOH'],1995,0.651,0.155,2,-14.05,0,0.0628,0.861,5.66e-05,0.698,0.491,82.727,4
1OPDTFljLdfbALLeEWzsfp,Alle Kleuren,41,218427,0,['K3'],['1eZrOVQ8ady3sDTNdG9E4D'],2000-01-01,0.811,0.94,9,-5.25,0,0.0598,0.0456,2.53e-06,0.326,0.906,120.008,4
5UfOTKJ286FZcqwJGV5IJr,I've Got The World On A String,20,148667,0,"['Keely Smith', 'Louis Prima', 'Sam Butera & The Witnesses']","['0vQqxnQk1G32RtjSAFq3z1', '52lBOxCxbJg0ttXEW9CQpW', '70njzKgLbLbWkCPhKEu2oV']",1957,0.587,0.378,0,-11.869,1,0.276,0.397,0.0,0.0982,0.697,105.67,4
2UxMZ5MIJtfJBdNfSp7gA0,Heartbreak Road,12,166173,0,['The Miracles'],['6TqQLejnHXMGr7KcegxUND'],1963-01-01,0.543,0.687,11,-5.701,0,0.0347,0.681,0.0,0.395,0.829,119.182,4
4Bl3vhxLgSmTxbHTFR7eyd,World At Our Feet,60,203291,0,['Timmy Trumpet'],['0CbeG1224FS58EUx4tPevZ'],2019-05-09,0.456,0.749,6,-4.844,0,0.0834,0.00463,0.0,0.192,0.253,137.958,4
3YWroGdZoB54znOytThvk7,Visririnda Vidhi Galam,28,373587,0,['Hariharan'],['2NoJ7NuNs9nyj8Thoh1kbu'],1995-10-23,0.283,0.368,8,-9.286,1,0.0354,0.411,0.0,0.123,0.0485,170.914,4
7fqithfDI3BeiFjaEXPWJT,Tornerò Da Re,37,246200,0,['Club Dogo'],['4dyfAiJCbl7jS1GHOCdiJv'],2007-01-01,0.693,0.636,1,-6.174,1,0.116,0.0626,0.0,0.144,0.595,84.024,4
5UAFaZYBcuE9awJpab3N5a,Bir Mucize Yarat,19,237000,0,['Ferdi Tayfur'],['6WLkcqDXHgfe80TNMH1C5z'],1990-10-16,0.611,0.657,10,-13.335,1,0.0428,0.664,2.05e-05,0.353,0.688,104.059,4
3RBae3FyAQbpevUMDK4Jvr,そよ風,53,190909,0,['SHISE'],['4cEW3r3jrgiGUnIh6ipaAE'],2020-12-26,0.758,0.365,6,-8.198,1,0.0704,0.811,0.000909,0.12,0.496,77.058,4
2svIA9w57wwHRdNiGdAEp8,默許,7,201333,0,['陳淑樺'],['2GTK5yVaMIN17PWMNZCiqB'],1982-01-01,0.272,0.29,0,-14.306,1,0.0312,0.787,0.000387,0.086,0.211,152.918,4
4daJgdl0ETdXc6RrIvvCKy,Pocisk miłości,18,270493,0,['T.Love'],['2L14uYIQePr3ZEutb6feZz'],1991-10-11,0.418,0.951,6,-3.253,1,0.0547,0.0041,0.0,0.225,0.544,157.241,4
1F0sXGOtHI1vO3rjJvmCnv,เหงาปาก ( Alone ),34,220147,0,"['เคโอติก', 'รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010)']","['07QbDF90eM2KHsUnXIbhgz', '1ifgrIaR5jifSthxhdMvGd']",2010-01-28,0.829,0.549,6,-7.844,0,0.0642,0.16,0.0,0.0904,0.79,84.977,4
4h63aGpsP0kG4gxRjCVGj6,Contigo Me Gusta,47,127773,0,['Leo Mattioli'],['2Mu8h5sFkOziL0Rfn7FXIA'],2001-08-03,0.45,0.915,6,-5.158,1,0.0951,0.513,0.000791,0.583,0.396,89.612,4
1uMs8loj9bWvsbX5flnCdZ,I'm Gonna Walk Dem Golden Stairs,30,111760,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-11-23,0.658,0.551,5,-11.444,1,0.0558,0.825,0.0,0.225,0.964,110.324,4
1yK2W1fg14r2Xvx3sIcoCZ,It's in Her Kiss - 2008 Remaster,0,147333,0,['The Swinging Blue Jeans'],['5gNduPlUGHsgy1w7f71obH'],2008-07-21,0.517,0.699,7,-8.21,1,0.039,0.489,0.0,0.257,0.963,129.899,4
2IsGepY82WlOM6aJ1oYo9y,Jamuna Tat Shyam Khelen Holi,0,112827,0,['Anil Biswas'],['1alKvqHNNb2CP1RETkhngn'],1940-12-31,0.287,0.542,4,-12.361,0,0.0635,0.958,0.828,0.591,0.731,130.72,4
71Kab7v1Xfxb3MAWNtVa8N,來自你・來自我・來自他,9,265666,0,['羅大佑'],['7tuWI2luTp61HHGmviWid8'],1991-09-26,0.626,0.748,0,-8.877,1,0.0335,0.43,0.0,0.335,0.662,134.186,4
4PlpweXkbp3c4hKdGsKO6x,Solo por el Mundo,25,333507,0,['Pascualillo Coronado'],['7BMiW1HenojOTDaJd2zhHv'],2004-07-27,0.597,0.841,11,-3.575,0,0.0501,0.123,0.0,0.28,0.831,113.417,4
5VVz3galLOjpzgNdOr4cSv,Reached Out,10,230640,0,['Stone'],['4KJjihrZR0XfiOPB0MdMVz'],1988,0.238,0.925,9,-7.275,0,0.147,6.74e-06,0.0349,0.0871,0.339,159.42,4
2NbUDftyUv4c3FcVH3J9pp,Tears On My Pillow,44,149693,0,['Kylie Minogue'],['4RVnAU35WRWra6OZ3CbbMA'],1989-10-09,0.328,0.714,2,-5.448,0,0.036,0.122,0.000481,0.0844,0.314,210.21,3
6U0E2SSfugJGZ9bShCACwF,Vårens alla blommor - del 2,13,185479,0,['Pelle Svanslös'],['3Oz3v8eY3fK1dxw0Kg6Nbj'],1969,0.744,0.304,7,-18.442,1,0.944,0.485,0.0,0.288,0.681,65.719,4
6bz67vjl55b2I9TKetxYE3,O Bhavre,30,370573,0,"['Asha Bhosle', 'Yesudas']","['5as8A4G47Ohu9NSWs3Je8U', '48qoO0CM5QwW9IKHaFEXqX']",1997-06-06,0.715,0.433,2,-16.948,1,0.0358,0.0293,5.76e-05,0.0541,0.745,99.995,4
3UFpSO2CN50xtOtZIT54KZ,Albur de Amor,5,173227,0,['Hermanas Huerta'],['1hU5wdiWeIWv4fBklDgta1'],1957,0.498,0.229,10,-10.565,1,0.0362,0.913,3.2e-06,0.105,0.612,156.137,3
0BL93JqzRuz3CyJYroulFh,Now You've Got Me Worryin' for You,0,214017,0,"['Lew Sherwood', 'Eddy Duchin']","['7ILjyipCX9VZ0mB2AtyMGs', '4NMlon6w1HmlQGMjxUlOT2']",1938,0.665,0.372,3,-10.951,1,0.0734,0.951,0.0206,0.233,0.426,125.724,4
0n9cHRLNSCXECfXx4cvw0D,"Handel : Suite in F major HWV348, 'Water Music' : VIII Air",33,230426,0,"['George Frideric Handel', 'John Eliot Gardiner', 'English Baroque Soloists']","['1QL7yTHrdahRMpvNtn6rI2', '1qIRoGEKXINqrCx5N1engi', '3OtZV9aCZ6G004vjOQcf59']",1990-10-01,0.174,0.0136,4,-29.853,1,0.0466,0.97,0.54,0.348,0.185,78.731,4
5SvFLxNB8pWTOumup3XmJF,Painter Man,7,100293,0,['Boney M.'],['54R6Y0I7jGUCveDTtI21nb'],1986-03-03,0.581,0.726,0,-15.328,1,0.0582,0.0204,0.000502,0.796,0.765,129.373,4
5Q4Fj2gYGtol3Js0FMRyho,"Les pêcheurs de perles / Act 3: Tableau 2: No.13 Choeur dansé: ""Dès que le soleil""",3,132000,0,"['Georges Bizet', 'Choeurs Elisabeth Brasseur', 'Orchestre des Concerts Lamoureux', 'Jean Fournet']","['2D7RkvtKKb6E5UmbjQM1Jd', '7D5xRb3slTctSilWFT5Unh', '4tDjDQ9tVGZmsaBosyXSwX', '3V8SvHOgAFTS1ECUiLUdr2']",1954-01-01,0.378,0.517,8,-11.686,1,0.0366,0.769,0.00557,0.586,0.475,75.013,4
6qMB7GsJd7L8sqEvQGWQl6,O Meri Jaan,47,305600,0,"['Pritam', 'KK']","['1wRPtKGflJrBx9BmLsSwlU', '4fEkbug6kZzzJ8eYX6Kbbp']",2007-03-17,0.53,0.796,7,-6.548,1,0.0314,0.169,2.87e-05,0.157,0.547,150.009,4
1y6QZ7Mn1SL8dwkhL61ajC,"Sonata No. 1, Op. 13, in A: Allegro quasi presto",0,279347,0,"['Gabriel Fauré', 'Jascha Heifetz', 'Brooks Smith']","['2gClsBep1tt1rv1CN210SO', '7yaBUcdjmqPP2vIv6F5bFD', '2i5UeaKmlwgjCBCFiSg8DL']",1948,0.264,0.169,2,-16.808,1,0.0445,0.986,0.149,0.079,0.114,83.297,4
1RI9DeYuc16mTzr94zGjfC,アルペジオ,51,231253,0,['[Alexandros]'],['1luOe8HkZQ7zwuaO2wuJqI'],2018-11-21,0.51,0.925,1,-3.687,1,0.0585,0.00269,0.0126,0.31,0.495,107.982,4
5coMi2aEYCZX6QNlGfEpI3,City 2 City,38,229367,1,['B-Legit'],['6nltEpEZtqZD1v4YJLlaZI'],1996-11-24,0.78,0.534,4,-7.244,0,0.218,0.184,0.0,0.538,0.781,92.089,4
1A0HAHpgIx56LxCplKjaoG,El Amor de Mi Tierra,39,206627,0,['Carlos Vives'],['4vhNDa5ycK0ST968ek7kRr'],1999-10-19,0.66,0.829,7,-7.543,1,0.0413,0.372,0.0,0.0856,0.96,164.111,4
780gslfrV2jiap5CiSQudk,Anita - 1988 Remastered Version,5,157607,0,['Leo Mathisen'],['4QwVIOQSO1QfLfmceOLJJI'],1940,0.693,0.579,0,-7.814,1,0.0585,0.872,0.353,0.115,0.88,156.367,4
3jUJpXRgs0a7qK6N3NhzFo,Like Someone In Love,22,190933,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1957-01-01,0.16,0.153,7,-14.925,1,0.0353,0.979,0.000234,0.346,0.11,171.749,3
10ASBwZsp7oUUDsJEYz3uS,Dance With The Devil,67,227107,0,['Breaking Benjamin'],['5BtHciL0e0zOP7prIHn3pP'],2006-01-01,0.345,0.929,3,-4.469,0,0.142,0.00015,0.00106,0.129,0.181,155.041,3
6v4O1IRszhH6dboHwEXOdX,Dulce Românie,6,197666,0,['Mircea Vintila'],['6iYJ4REkej2sK6ccruwKUr'],1977-01-01,0.516,0.255,0,-13.113,1,0.0324,0.9,0.0468,0.118,0.511,114.354,4
5grvrZh5z2jsPjCOy1d8fP,Have A Talk With God,46,162400,0,['Stevie Wonder'],['7guDJrEfX3qb6FEbdPA5qi'],1976-09-28,0.634,0.612,1,-12.881,1,0.263,0.479,0.0,0.159,0.691,78.817,4
47jNRjNAnYY9nUbIMD0Zxi,梵高先生,39,249747,0,['李志'],['1fqb04dI9vaEcGDbIVrcib'],2006,0.64,0.412,8,-8.675,0,0.0268,0.395,0.207,0.333,0.327,76.037,4
0ymTMqg7GPrqveiruNyzRW,Que Alguien Te Ame,6,211133,0,['Rabito'],['22AZuoMpMAZ44dhyULdgOx'],1973-06-14,0.62,0.597,6,-10.544,0,0.0313,0.296,0.0,0.327,0.919,114.81,4
12s2xIazlpvbJF0V1fh9Em,Ela Me Beijou,27,140240,0,['Nelson Gonçalves'],['2wi99swSP87YaFjVOI3zGJ'],1991-06-28,0.642,0.14,3,-16.732,1,0.042,0.98,0.000128,0.406,0.721,79.828,4
2rfANxJ6bDgSySF8Kc6s7h,Berikan Pijar Matahari,26,237853,0,['Iwan Fals'],['7LkkXDrBNVODZKIJlWGwbX'],1983-07-08,0.444,0.576,7,-6.642,1,0.0329,0.528,3.38e-05,0.221,0.526,142.116,3
5XYHucdQ56aFuY3vop2cgQ,Gold,31,291253,0,['Beverley Knight'],['30AzZL0valZQ62OIQiFWvk'],2002-02-04,0.627,0.567,0,-6.738,1,0.0472,0.394,2.32e-06,0.139,0.29,122.201,4
6SzhygRg0c4R7CXsxJ3OiZ,Putesse Essere Allero - Remastered 2008,11,225907,0,['Pino Daniele'],['2eFv7NVs8R6Go7msuqikeg'],2008-01-01,0.7,0.68,9,-5.041,1,0.0487,0.694,1.33e-05,0.16,0.868,132.94,4
3lumlRUijM1mEigsKJHqfG,Fique Com a Saudade,38,231200,0,['Falamansa'],['6uTK3YD9CT3pLx2yEfVmXk'],2001,0.668,0.524,0,-9.165,1,0.0459,0.136,0.0,0.104,0.736,78.001,4
1DfNa71Q7qPSBEG2ydILcu,Dreaming Of Home And Mother,20,152507,0,['菅野邦彦'],['3GQTTqQcvnQlq3u3exMdhx'],1985-11-05,0.504,0.0111,0,-26.766,0,0.0476,0.995,0.949,0.111,0.199,68.943,3
46GH9JPEGtUtq9sCgDyUcA,240 chilometri da Smirne,14,307800,0,['Area'],['6o2PxnpsrQ352kwYlEwjvR'],1973,0.381,0.726,0,-9.511,1,0.0706,0.00549,0.751,0.383,0.665,122.958,4
0twJawt97F19rQYbmBfR3n,Peta Ta,30,257647,0,['Light'],['1UdbiTrv73Dp7F0s3OHmn2'],2017-10-27,0.782,0.671,7,-9.006,0,0.107,0.0965,0.0,0.1,0.143,136.02,4
0OXMtHq7Nnu3D5slUJHNn0,Al Alba - Remasterizado,39,297040,0,['Luis Eduardo Aute'],['67h1eGw2OFs89l8EnaOdoS'],1978-04-07,0.663,0.308,9,-10.873,0,0.0382,0.351,0.000284,0.0822,0.323,112.114,4
2aEkwMP0T1qaAo1qLoI9gl,念念不忘,43,271354,0,['Juno Mak'],['6YlGm6QDrC3TOknYcHjt62'],2015-01-14,0.431,0.687,0,-6.252,1,0.0493,0.586,0.0,0.3,0.351,141.811,4
6ahNXGowNtMblRtmvJlCGd,Kapitel 33 - und Bibi Blocksberg (Folge 020),30,61617,0,['Benjamin Blümchen'],['1l6d0RIxTL3JytlLGvWzYe'],1982,0.648,0.357,7,-16.038,1,0.91,0.575,0.0,0.574,0.253,85.211,3
6kitedw6FaZamBERBbF1Rz,Stargazer,41,289933,0,['Mother Love Bone'],['3XR64HmFo4OvexUUNW7TP0'],1990-01-01,0.426,0.541,0,-10.999,1,0.0306,0.0115,0.0,0.236,0.276,136.335,4
4bRZnHGoxhvWpxR4FxHgLr,תפוח חינני,4,140453,0,['The Dudaim'],['4ITDh4hPN9DC59cruNPr89'],1958-08-01,0.517,0.115,2,-13.407,1,0.0498,0.941,0.0,0.108,0.367,75.935,3
0kP2Ii0vJbkVPBZibAkaRB,Se Nahe Amar Prem,0,177941,0,['Neeta Bardhan Sen'],['1Lcn2alIygM0sa92bkWFnY'],1947-12-31,0.484,0.134,9,-16.851,1,0.105,0.995,0.895,0.11,0.706,62.36,4
6QS1gJdX1b1z4EEvEhC3T9,Sweet mumtaz,0,188287,0,['Luis Russell'],['2QYQ1OaqqulNz8o2c80ViP'],1929,0.657,0.377,2,-6.224,0,0.0888,0.986,0.739,0.126,0.851,104.472,4
45VQfGVeTkR6gQVyCHZ0kY,Take Your Time,26,412933,0,['Spiritualized'],['6DKmuXxXASTF6xaJwcTfjv'],1992-03-30,0.359,0.181,7,-21.944,1,0.0299,0.128,0.848,0.112,0.187,77.791,4
3TZoyb1ABJASObFBrQ4Mun,合鍵,24,266733,0,['CHEMISTRY'],['257kEbQnBziYfmtmqiNuNE'],2001,0.617,0.706,2,-6.752,0,0.0312,0.246,0.0,0.1,0.429,96.912,4
24apkQgDVQqhEnHficBp6S,Cele Doua Cuvinte,25,158175,0,['Taxi'],['3M14HGj6654bFnhBcHWBnq'],2011-06-27,0.772,0.526,9,-5.793,1,0.213,0.519,0.0,0.672,0.832,113.949,4
4mp54R3leuRMh3V3ojmNv0,Jealous Heart,12,135760,0,['Les Paul & Mary Ford'],['6yEEsr3AiZ2BZqtyyOmPM6'],1958,0.569,0.446,4,-8.615,1,0.0275,0.751,2.39e-05,0.421,0.728,105.067,4
26ADe9FE1GIKx5kLjYXqQV,Locura y Realidad,40,252293,0,['Las Pastillas del Abuelo'],['0D5U7oXEE4dut2DPyUDLca'],2006,0.511,0.921,7,-4.506,1,0.0639,0.00199,0.0011,0.0819,0.663,98.65,4
4qQYltpvsMI2Mg9uE53ut4,Gavilán o Paloma,31,251533,0,['José José'],['4mN0qcMxWX8oToqfDPM5yV'],1990,0.515,0.383,0,-14.601,1,0.03,0.259,0.0,0.475,0.447,125.983,4
4qhAvxOaTGt73SazHhmRI5,Two Streets,6,145480,0,['Val Doonican'],['4CkylgE063jGrbE07BZ8D4'],1965,0.509,0.453,0,-13.195,1,0.028,0.754,0.0,0.185,0.661,98.987,4
1VXX4mSXEgvJp9nEWDUGoB,Tenho Ciúme de Tudo / A Dama de Vermelho / Brigas - Ao Vivo,56,305733,0,['Bruno & Marrone'],['5JXhkyafynxCvxtov7C1PV'],2001-06-21,0.598,0.717,5,-4.201,1,0.0292,0.321,3.41e-06,0.98,0.418,99.891,4
7KHGecUR5KX9hPLnsIdo8q,Mi tesoro,55,179467,0,['Cornelio Reyna'],['2hbA9AbMYcgXBGgBK6MCfx'],1970-02-04,0.623,0.48,7,-6.314,1,0.0413,0.597,1.28e-05,0.062,0.49,82.469,4
3X1zmZKc2RZrCBytv53Hpq,The Next Time Around,43,156947,0,['Little Joy'],['0aLsJXIaJ6MMCZIzaGpMaX'],2008-11-03,0.748,0.605,10,-7.987,1,0.0316,0.844,0.0711,0.128,0.964,120.019,4
1J24nN1HXV1vYeRvDdYvW3,"Half Moon - Live at CNE Stadium, Toronto, Canada - June 1970",27,278173,0,['Janis Joplin'],['4NgfOZCL9Ml67xzM0xzIvC'],1971-01-11,0.534,0.938,0,-10.005,1,0.251,0.0315,0.00139,0.378,0.162,130.006,4
6RR7OXj4hLRV2T0hc7la0w,開到荼蘼,39,312627,0,['Faye Wong'],['3df3XLKuqTQ6iOSmi0K3Wp'],1999-10-14,0.604,0.728,10,-4.94,0,0.0291,0.0722,3.87e-05,0.0908,0.487,133.969,4
